"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_CC_DIRECT","collagen trimer","3","53","104","20808","2.79e-2","1.16e-1","11.33","9.98e-1","9.11e-2","2.37e-3","COL18A1,COL26A1,COL6A2"
"GOTERM_CC_DIRECT","nuclear lamina","2","53","13","20808","3.20e-2","1.30e-1","60.40","9.99e-1","1.03e-1","4.88e-4","LMNB2,LMNB1"
"GOTERM_CC_DIRECT","synapse","7","53","1001","20808","3.78e-2","1.51e-1","2.75","1.00e+0","1.19e-1","1.31e-2","ITGB1,VCAN,RAC1,TLN2,GPC4,HAPLN3,ACTB"
"GOTERM_CC_DIRECT","nuclear matrix","3","53","133","20808","4.37e-2","1.72e-1","8.86","1.00e+0","1.35e-1","4.74e-3","KRT18,ACTB,LMNB1"
"GOTERM_CC_DIRECT","nucleus","25","53","7054","20808","4.47e-2","1.73e-1","1.39","1.00e+0","1.36e-1","3.09e-2","YAP1,DCTN1,SRF,WWC1,MT1X,LMNB2,ACTB,SAV1,LMNB1,MT2A,C1QBP,HAS3,FLNA,RAC1,GPC4,MYH10,TEAD2,TEAD4,RHOA,KRT18,ZYX,MYH9,NF2,CRK,FERMT2"
"GOTERM_CC_DIRECT","Z disc","3","53","137","20808","4.61e-2","1.75e-1","8.60","1.00e+0","1.37e-1","5.14e-3","KRT19,FLNA,FLNB"
"GOTERM_CC_DIRECT","protein-containing complex","6","53","797","20808","4.82e-2","1.80e-1","2.96","1.00e+0","1.41e-1","1.54e-2","DCTN1,COL6A2,MYH9,CRK,VCL,ACTB"
"GOTERM_CC_DIRECT","myosin filament","2","53","23","20808","5.60e-2","2.05e-1","34.14","1.00e+0","1.61e-1","1.56e-3","MYH9,MYH10"
"GOTERM_CC_DIRECT","dendritic spine","3","53","158","20808","5.94e-2","2.14e-1","7.45","1.00e+0","1.68e-1","7.62e-3","ITGB1,MYH10,RHOA"
"GOTERM_CC_DIRECT","myosin II complex","2","53","25","20808","6.07e-2","2.15e-1","31.41","1.00e+0","1.69e-1","1.84e-3","MYH9,MYH10"
"GOTERM_CC_DIRECT","neuronal cell body","4","53","378","20808","6.85e-2","2.39e-1","4.15","1.00e+0","1.88e-1","1.56e-2","DCTN1,FLNA,FLNB,MYH10"
"GOTERM_CC_DIRECT","catenin complex","2","53","32","20808","7.70e-2","2.63e-1","24.54","1.00e+0","2.07e-1","3.01e-3","CDH3,CDH1"
"GOTERM_CC_DIRECT","cytoplasmic vesicle","6","53","916","20808","7.77e-2","2.63e-1","2.57","1.00e+0","2.07e-1","2.83e-2","ITGB1,HYAL2,MYH9,RAC1,AMOTL1,DSC2"
"GOTERM_CC_DIRECT","COP9 signalosome","2","53","36","20808","8.62e-2","2.86e-1","21.81","1.00e+0","2.25e-1","3.79e-3","MYH9,AMOTL1"
"GOTERM_CC_DIRECT","vesicle","3","53","197","20808","8.70e-2","2.86e-1","5.98","1.00e+0","2.25e-1","1.38e-2","SPP1,RHOA,ACTB"
"GOTERM_CC_DIRECT","microtubule associated complex","2","53","39","20808","9.31e-2","3.01e-1","20.13","1.00e+0","2.37e-1","4.44e-3","DCTN1,PXN"
"GOTERM_CC_DIRECT","axon","4","53","435","20808","9.48e-2","3.02e-1","3.61","1.00e+0","2.38e-1","2.47e-2","DCTN1,MYH10,ACTB,BCAR1"
"GOTERM_CC_DIRECT","podosome","2","53","42","20808","9.99e-2","3.14e-1","18.70","1.00e+0","2.47e-1","5.13e-3","FLNA,VCL"

